level0,level1,level2,level3,level4,level5,level6,level7,Comment/help
<i name="star"/>My Menu,My Menu 1,,,,,,,Foo
<i name="star"/>My Menu,My Menu 2,,,,,,
<i name="star"/>My Menu,My Menu 3,,,,,,
<i name="camera"/>Shooting,File,File/Folder Settings,Forced File Number Reset,,,,
<i name="camera"/>Shooting,File,File/Folder Settings,Set File Name,,,,
<i name="camera"/>Shooting,File,File/Folder Settings,Folder Name,Standard Form,,,
<i name="camera"/>Shooting,File,File/Folder Settings,Folder Name,Date Form,,,
<i name="camera"/>Shooting,File,Select REC Folder,,,,,
<i name="camera"/>Shooting,File,Create New Folder,,,,,
<i name="camera"/>Shooting,File,IPTC Information,Write IPTC Info,Off,?,,
<i name="camera"/>Shooting,File,IPTC Information,Register IPTC Info,Slot 1,,,
<i name="camera"/>Shooting,File,IPTC Information,Register IPTC Info,Slot 2,,,
<i name="camera"/>Shooting,File,Copyright Info,Write Copyright Info,On,,,
<i name="camera"/>Shooting,File,Copyright Info,Write Copyright Info,Off,,,
<i name="camera"/>Shooting,File,Copyright Info,Set Photographer,,,,
<i name="camera"/>Shooting,File,Copyright Info,Set Copyright,,,,
<i name="camera"/>Shooting,File,Copyright Info,Disp. Copyright Info,Copyright Holder Name,,,
<i name="camera"/>Shooting,File,Copyright Info,Disp. Copyright Info,Photographer Name,,,
<i name="camera"/>Shooting,File,Write Serial Number,On,,,,
<i name="camera"/>Shooting,File,Write Serial Number,Off,,,,
<i name="camera"/>Shooting,Shooting Mode,Recall Camera Setting,?,,,,
<i name="camera"/>Shooting,Shooting Mode,Camera Set. Memory,?,,,,
<i name="camera"/>Shooting,Shooting Mode,Memory/Recall Media,Slot 1,,,,
<i name="camera"/>Shooting,Shooting Mode,Memory/Recall Media,Slot 2,,,,
<i name="camera"/>Shooting,Shooting Mode,Reg. Custom Shoot Set,Recall Custom hold 1,,,,
<i name="camera"/>Shooting,Shooting Mode,Reg. Custom Shoot Set,Recall Custom hold 2,,,,
<i name="camera"/>Shooting,Shooting Mode,Reg. Custom Shoot Set,Recall Custom hold 3,,,,
<i name="camera"/>Shooting,USB Streaming,Res/Frame Rate,4K(2160p) 15,,,,
<i name="camera"/>Shooting,USB Streaming,Res/Frame Rate,HD(1080p) 60p,,,,
<i name="camera"/>Shooting,USB Streaming,Res/Frame Rate,HD(1080p) 30p,,,,
<i name="camera"/>Shooting,USB Streaming,Res/Frame Rate,HD(720p) 30p,,,,
<i name="camera"/>Shooting,USB Streaming,Movie Recording,Enable,,,,
<i name="camera"/>Shooting,USB Streaming,Movie Recording,Disable,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single <i name="camera"/>Shooting,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Continuous Shooting: Lo,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Continuous Shooting: Mid,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Continuous Shooting: Hi,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Continuous Shooting: Hi+,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Single): 2 Sec,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Single): 5 Sec,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Single): 10 Sec,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Cont.): 2 Sec. 5 Img.,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Cont.): 2 Sec. 3 Img.,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Cont.): 5 Sec. 5 Img.,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Cont.): 5 Sec. 3 Img.,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Cont.): 10 Sec. 5 Img.,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Self-timer(Cont.): 10 Sec. 3 Img.,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 3.0EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 3.0EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 2.0EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 2.0EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 1.0EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 1.0EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 1.0EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.7EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.7EV 5 Image,,,,
